5,0,64,57,116.68,118.64,118.17,0.748,0,0
5,0,64,51,27.939,29.831,29.251,0.671,0,0
5,0,64,118,14.42,17.657,16.248,1.161,0,0
5,0,64,49,177.95,181.3,179.69,1.064,0,0
5,0,64,46,330.24,578.82,474.15,92.134,0,0
5,0,64,47,234.2,400.87,297.95,58.459,0,0
5,0,64,55,15.859,18.54,17.417,1.058,0,0
5,0,64,50,175.34,177.6,177.05,0.862,0,0
5,0,64,239,250.44,448,331.23,69.296,0,0
5,0,64,52,29.433,31.688,30.837,0.771,0,0
5,0,64,44,292.28,532.25,390.83,90.481,0,0
